id,country,name,address,focus,source_page
18711,United Kingdom,International Interior Design Association,"Phoenix House, Ste 9, 86 Fulham High St, London SW6 3LF - T: (020) 73842414; Fax: 73842454; Internet: http://www.iida.org - Founded: 1987; Members: 160 - Gen Secr: Kate Ainslie-Williams",Designs,image00298.jpg
18712,United Kingdom,International Machinery Insurers Association (IMIA),"17 York St, Manchester M2 3RS - T: (0161) 2353433; Fax: 2353189; E-mail: archie.watt@ imlasec.demon.co.uk; Internet: http://www.imia.com - Founded: 1968; Members Firms: 44 - Gen Secr: A. Watt",Insur,image00298.jpg
18713,United Kingdom,International Managers' Forum,"134 Lots Rd, London SW10 0RK - T: (020) 73524564",Managers,image00298.jpg
18714,United Kingdom,International Marine Contractors Association (IMCA),"Carlyle House, 235 Vauxhall Bridge Rd, London SW1V 1EJ - T: (020) 79318171; Fax: 79318935; E-mail: imca@imc-int.com; Internet: http:// www.imca-int.com - Founded: 1995; Members Firms: 130 - Gen Secr: Tony Read",Ship Equip,image00298.jpg
18715,United Kingdom,International Maritime Industry Forum (IMIF),"15A Hanover St, London W1R 9HG - T: (020) 74934559; Fax: 74910736 - Founded: 1975; Members Firms: 130 - Pres: J.G. Davis",Shipbuild,image00298.jpg
18716,United Kingdom,International Maritime Pilots Association (IMPA),"HQS Wellington, Temple Stairs, Victoria Embankment, London WC2R 2PN - T: (020) 72403973; Fax: 72403518 - Founded: 1970 - Gen Secr: N.F. Matthews",Shipping,image00298.jpg
18717,United Kingdom,International Maritime Radio Association (CIM),"Southbank House, Black Prince Rd, London SE1 7SJ - T: (020) 75871245; Fax: 75871436; E-mail: secgen@cim.org; Internet: http:// www.cim.org - Founded: 1928; Members Firms: 70 - Gen Secr: Chris .K.D. Cobley",Radio Stat,image00298.jpg
18718,United Kingdom,International Maritime Satellite Organisation,"99 City Rd, London EC1Y 1AY - T: (020) 73879089; Fax: 73872115 - Founded: 1979; Members Firms: 67",Telecomm,image00298.jpg
18719,United Kingdom,International Meat Trade Association (IMTA),"217 Central Markets, Smithfield, London EC1A 9LH - T: (020) 74890005; Fax: 72484733; E-mail: imta@mcmall.com - Founded: 1895; Members Firms: 75 - Gen Secr: A.G. Gordon",Meat & Meat Prod,image00298.jpg
18720,United Kingdom,International Mobile Satellite Organization,"99 City Rd, London EC1Y 1AX - T: (020) 77281000; Fax: 77281044 - Founded: 1979; Members Firms: 79 - Gen Secr: W. Grace",Telecomm,image00298.jpg
18721,United Kingdom,International Mohair Association (IMA),"10-12 The Grove, Ilkley LS29 9EG - T: (01943) 817149; Fax: 817150 - Founded: 1974; Members Firms: 100 - Gen Secr: N. Waddington",Wool & Wool Prod,image00298.jpg
18722,United Kingdom,International Opticians Association (IOA),"113 Eastbourne Mews, Paddington, London W2 6LQ - T: (020) 72580240; Fax: 77241175 - Founded: 1955; Members Ass.: 5",Optics,image00298.jpg
18723,United Kingdom,International Petroleum Exchange,"1 Saint Katherine's Way, London E1 9UN - T: (020) 74810643; Fax: 74818485 - Founded: 1981; Members Firms: 45 - Gen Secr: Lynton Jones",Petrol & Petrol Prod,image00298.jpg
18724,United Kingdom,International Powered Access Federation (IPAF),"POB 16, Camforth LA6 1LB - T: (01524) 781393; Fax: 781301; E-mail: mewp@ipal.org; Internet: http://www.ipal.org - Founded: 1984; Members Firms: 200 - Gen Secr: Paul A. Adorian",Elevat,image00298.jpg
18725,United Kingdom,International Press Telecommunications Council (IPTC),"Royal Albert House, 10 Sheet St, Windsor SL4 1BG - T: (01753) 700508; Fax: 441753; E-mail: m.director.iptc@dial.pipex.com; Internet: http:// www.iptc.org/iptc - Founded: 1965 - Gen Secr: David Allen",Press Agencies,image00298.jpg
18726,United Kingdom,International Primary Aluminium Institute (IPAI),"New Zealand House, Haymarket, London SW1Y 4TE - T: (020) 79300528; Fax: 73210183 - Founded: 1972; Members Firms: 35 - Gen Secr: Alan Payne",Alum,image00298.jpg
18727,United Kingdom,International Primary Market Association (IPMA),"36-38 Cornhill, London EC3V 3ND - T: (020) 76239353; Fax: 76239356 - Founded: 1984; Members: 80 - Gen Secr: C.R. Dammers",Secur,image00298.jpg
18728,United Kingdom,International Professional Security Association (IPSA),"IPSA House, 3 Dendry Rd, Paignton TQ4 5DB - T: (01803) 554849; Fax: 529203; E-mail: ipsaqdial.pipex.com; Internet: http://www.ipsa.org.uk - Founded: 1958; Members: 1500 - Gen Secr: B.J. Hooper",Secur & Safety Serv,image00298.jpg
18729,United Kingdom,International Project Management Association (IPMA),"POB 30, Monmouth NP5 4YZ - T: (01594) 531007; Fax: 531008; E-mail: ipma@ btinternet.com; Internet: http://www.ipma.kh - Founded: 1965; Members: 14000 - Gen Secr: Chris Seabury",Managers,image00298.jpg
18730,United Kingdom,International Property Lawyers Association,"189 High St, Tonbridge TN9 1BX - T: (01732) 773288; Fax: 773299 - Gen Secr: A.M. Smith",Lawyers,image00298.jpg
18731,United Kingdom,International Salvage Union (ISU),"Docklands Business Centre, 10-16 Tiller Rd, London E14 8PX - T: (020) 73455122; Fax: 73455722; E-mail: association@ compuserve.com; Internet: http://www.marine- salvage.com - Founded: 1934; Members Firms: 46 - Gen Secr: David Randell",Salvage,image00298.jpg
18732,United Kingdom,International Securities Market Association-England,"7 Limeharbour, London E14 9NQ - T: (020) 75385656; Fax: 75384902; E-mail: info@ isma.co.uk - Founded: 1969; Members Firms: 770 - Gen Secr: Tim Dickerson",Secur; Banks,image00298.jpg
18733,United Kingdom,International Ship Electrical and Engineering Service (ISES),"27 Britton St, London EC1M 5NQ - T: (020) 74903840; Fax: 74903843; E-mail: secretariat@isesassociation.com; Internet: http:// www.isesassociation.com - Founded: 1962; Members Firms: 70 - Gen Secr: Thomas S. Cash",Ship Equip,image00298.jpg
18734,United Kingdom,International Ship Suppliers Association (ISSA),"Woodcock House, Gibbard Mews, 37-38 High St, Wimbledon, London SW19 5BY - T: (020) 89710010; Fax: 89710000; E-mail: issa@ dial.pipex.com; Internet: http://www.shipsupply.org - Founded: 1955; Members Firms: 1620 - Gen Secr: J.S. Eade",Ship Equip,image00298.jpg
18735,United Kingdom,International Shipping Federation (ISF),"12 Carthusian Court, London EC1M 6EB - T: (020) 74178844; Fax: 74178877 - Founded: 1909; Members Ass.: 32 - Gen Secr: J.C.S. Horrocks",Shipping,image00298.jpg
18736,United Kingdom,International Steel Trade Association,"Broadway House, Tothill St, London SW1H 9NQ - T: (020) 77992662; Fax: 77992468",Iron & Steel,image00298.jpg
18737,United Kingdom,International Sugar Organization (ISO),"1 Canada Sq, Canary Wharf, Docklands, London E14 5AA - T: (020) 75131144; Fax: 75131146; E-mail: isolondon@compuserve.com; Internet: http://www.sugarinfo.co.uk/iso.html - Founded: 1969; Members Ass.: 52 - Gen Secr: Dr. Peter Baron",Sugar,image00298.jpg
18738,United Kingdom,International Tea Committee (ITC),"Sir John Lyon House, 5 High Timber St, London EC4V 3NH - T: (020) 72484672; Fax: 73296955; E-mail: iteacom@globalnet.co.uk; Internet: http:// www.intteacom.com.co.uk - Founded: 1933; Members Ass.: 16 - Pres: M.J. Bunston; Gen Secr: Peter Abel",Tea,image00298.jpg
18739,United Kingdom,International Tobacco Growers Association,"POB 125, East Grinstead RH18 5FA - T: (01342) 823549; Fax: 825502; E-mail: tobaccoleaf@dial.pipex.com; Internet: http:// www.tobaccoleaf.org - Founded: 1984; Members Ass.: 18 - Gen Secr: David J. Walder",Tobacco,image00298.jpg
18740,United Kingdom,International Transport Workers' Federation (ITF),"49-60 Borough Rd, London SE1 1DS - T: (020) 74032733; Fax: 73577871; E-mail: ITF@info.org.uk; Internet: http://www.itf.org.uk - Founded: 1896; Members: 500000 - Gen Secr: David Cockroft",Labour Unions,image00298.jpg
18741,United Kingdom,International Truss Plate Association,"Threemilestone, Truro TR4 9LD - T: (01872) 79525; Fax: 222150 - Founded: 1970; Members Firms: 4 - Gen Secr: Frank Hall",Constr Mach,image00298.jpg
18742,United Kingdom,International Tube Association (ITA),"46 Holly Walk, Leamington Spa CV32 4HY - T: (01926) 334137; Fax: 314755; E-mail: ita@ intras.co.uk; Internet: http://www.int-tube.org - Founded: 1979; Members: 1300 - Gen Secr: John C. Hogg",Pipes,image00298.jpg
18743,United Kingdom,International Tungsten Industry Association (ITIA),"Unit 7, Hackford Walk, 119-123 Hackford Rd, London SW9 0QT - T: (020) 75822777; Fax: 75820556; E-mail: itia.jmoa@ compuserve.com; Internet: http://www.itia.org.uk - Founded: 1988; Members Firms: 55 - Gen Secr: Michael R.P. Maby",Metalware,image00298.jpg
18882,United Kingdom,National Association of Catering Butchers,"217 Central Markets, Smithfield, London EC1A 9LH - T: (020) 74890005; Fax: 72484733 - Founded: 1983; Members: 90 - Gen Secr: A.G. Gordon",Meat & Meat Prod,image00301.jpg
18883,United Kingdom,National Association of Chimney Lining Engineers,"Saint Mary's Chambers, 19 Station Rd, Stone ST15 0JE - T: (01785) 811732; Fax: 811732 - Founded: 1982; Members: 29 - Gen Secr: Sheila Booth",Eng & Techn,image00301.jpg
18884,United Kingdom,National Association of Chimney Sweeps,"Saint Mary's Chambers, 19 Station Rd, Stone ST15 0JE - T: (01785) 811732; Fax: 811732 - Founded: 1982; Members: 225 - Gen Secr: Sheila Booth",Chimney Sweep,image00301.jpg
18885,United Kingdom,National Association of Cigarette Machine Operators (NACMO),"POB 132, Macclesfield SK11 6FL - T: (01948) 664850; Fax: 663671 - Founded: 1968; Members: 200 - Gen Secr: Ken Simcox",Vending Mach; Tobac Prod,image00301.jpg
18886,United Kingdom,National Association of Co-operative Officials (NACO),"Coronation House, Amdale Centre, Manchester M4 2HW - T: (0161) 8346209; Fax: 8320671 - Founded: 1917; Members: 3169 - Pres: Lindsay W. Ewing",Co-op,image00301.jpg
18887,United Kingdom,"National Association of Colliery Overmen, Deputies and Shotfirers (NACODS)","48 Nether Hall Rd, Doncaster DN1 2PZ - T: (01302) 368015; Fax: 341945 - Founded: 1910; Members: 3835 - Gen Secr: Peter McNestry",Labour Unions,image00301.jpg
18888,United Kingdom,National Association of Estate Agents (NAEA),"Arbon House, 21 Jury St, Warwick CV34 4EH - T: (01926) 496800; Fax: 400953; E-mail: webmaster@propertylive.co.uk; Internet: http://www.propertylive.co.uk - Founded: 1962; Members: 9500",Real Est; Repr & Agents,image00301.jpg
18889,United Kingdom,"National Association of Farriers, Blacksmiths and Agricultural Engineers","Avenue R, Seventh St, National Agricultural Centre, Stoneleigh, Kenilworth CV8 2LG - T: (024) 76696595; Fax: 76696708 - Founded: 1905; Members: 1000 - Gen Secr: Jackie Webb","Mach, Locks, Fitt; Eng & Techn",image00301.jpg
18890,United Kingdom,National Association of Fastener Stockholders,"74 Chester Rd, Birmingham B36 7BU - T: (0121) 7767474; Fax: 7767605 - Members: 100 - Gen Secr: G.K. Edwards",Metalware,image00301.jpg
18891,United Kingdom,National Association of Funeral Directors (NAFD),"618 Warwick Rd, Solihull B91 1AA - T: (0121) 7111343; Fax: 7111351 - Founded: 1905; Members: 100 - Gen Secr: G.C. May",Funerals,image00301.jpg
18892,United Kingdom,National Association of Goldsmiths (NAG),"78a Luke St, London EC2A 4PY - T: (020) 76134445; Fax: 76134450; E-mail: nag@easynet.co.uk - Founded: 1894; Members: 1500","Jewel, Gold, Silver",image00301.jpg
18893,United Kingdom,National Association of Governors and Managers,"Suites 36-38, 21 Bennetts Hill, Birmingham B2 5QP - T: (0121) 6435787; Fax: 64355787; Internet: http://www.rmplc.co.uk/nagm - Founded: 1970; Members: 35000 - Gen Secr: G. Down",Managers,image00301.jpg
18894,United Kingdom,National Association of Health Care Supplies Managers,"218 Kennington Rd, Oxford OX1 5PG - T: (01865) 735646; Fax: 735646 - Founded: 1960; Members: 490 - Gen Secr: A.M. Hales",Med Equip; Managers,image00301.jpg
18895,United Kingdom,National Association of Health Stores (NAHS),"Wayside Cottage, Cuckoo Comer, Urchfont, Devizes SN10 4RA - T: (01380) 840736; Fax: 840133; E-mail: nahs@aol.com - Founded: 1932; Members: 425 - Gen Secr: Richard Mistlin",Food,image00301.jpg
18896,United Kingdom,National Association of Independent Travel Agents,"Kenilworth House, 79-80 Margaret St, London W1W 8TA - T: (020) 73233408",Trav Agenc & Tour Operat,image00301.jpg
18897,United Kingdom,National Association of Industrial Distributors,"74 Chester Rd, Birmingham B36 9BU - T: (0121) 7767474; Fax: 7767605 - Founded: 1981; Members: 10 - Gen Secr: G.K. Edwards",Commerce,image00301.jpg
18898,United Kingdom,National Association of Loft Insulation Contractors,"POB 12, Haslemere GU27 3AH - T: (01428) 654011; Fax: 651401; E-mail: theceed@compuserve.com; Internet: http://www.nationline.co.uk/ceed - Founded: 1979; Members: 96 - Gen Secr: Gillian Alder",Insul Mat,image00301.jpg
18899,United Kingdom,National Association of Master Bakers (NAMB),"21 Baldock St, Ware SG12 9DH - T: (01920) 468061; Fax: 461632; E-mail: namb@masterbakers.co.uk - Founded: 1887; Members: 2050 - Gen Secr: David G. Smith",Cake & Pastr,image00301.jpg
18900,United Kingdom,National Association of Memorial Masons (NAMM),"27a Albert St, Rugby CV21 2SG - T: (01788) 542234; Fax: 542276; E-mail: enquiries@namm.org.uk; Internet: http://www.namm.org.uk - Founded: 1907; Members: 400 - Gen Secr: Theresa Quinn",Stonecult & Sculpt,image00301.jpg
18901,United Kingdom,National Association of Paper Merchants,"Hamilton Court, Gogmore Ln, Chertsey KT16 9AP - T: (01932) 569797; Fax: 569749; E-mail: info@napm.org.uk; Internet: http://www.napm.org.uk - Founded: 1930; Members: 80 - Gen Secr: David J. Pryke",Paper & Pulp,image00301.jpg
18902,United Kingdom,National Association of Poultry Suppliers,"1 Belgrove, Tunbridge Wells TN1 1YW - T: (01892) 541412; Fax: 535462 - Founded: 1939 - Gen Secr: J.E. Fuller",Poultry & Game,image00301.jpg
18903,United Kingdom,National Association of Press Agencies,"41 Lansdowne Crescent, Leamington Spa CV32 4PR - T: (01926) 424181; Fax: 424760 - Founded: 1983; Members: 36 - Gen Secr: Jan Chambers",Press Agencies,image00301.jpg
18904,United Kingdom,National Association of Radiator Specialists (NARS),"9 North St, Rugby CV21 2AB - T: (01788) 538321; Fax: 547361; E-mail: name@mif.co.uk; Internet: http://www.rmif.co.uk - Founded: 1945; Members: 50 - Gen Secr: J. Bowers",Healers & Cook Appl; Radness,image00301.jpg
18905,United Kingdom,National Association of Range Manufacturers,"34 Saint Margarets Rd, Ruislip HA4 7NY - T: (01895) 638114 - Founded: 1933; Members: 6 - Gen Secr: D.W. Bradfield",Fisheries & Fish Prod,image00301.jpg
18906,United Kingdom,National Association of Scaffolding Contractors (NASC),"Construction House, 56-64 Leonard St, London EC2A 4JX - T: (020) 76085095; Fax: 76365984 - Founded: 1943; Members: 130 - Gen Secr: G.E. Wellch",Scaff,image00301.jpg
18907,United Kingdom,National Association of Seed Potato Merchants (NASPM),"Orwell Business Centre, Landseer Rd, Ipswich IP3 0DB - T: (01473) 221060; Fax: 221099; E-mail: dfradd@naspm.org.uk; Internet: http://www.naspm.org.uk - Founded: 1940; Members: 220 - Gen Secr: C.D. Fradd",Seed; Potatoes,image00301.jpg
18908,United Kingdom,National Association of Shoplifters (NAS),"411 Limpsfield Rd, The Green, Warlingham CR6 9HA - T: (01883) 624961; Fax: 626841; E-mail: nas@atc.neta.ed - Founded: 1919; Members: 165 - Gen Secr: G.F. Elliott",Shop Install,image00301.jpg
18909,United Kingdom,National Association of Shopkeepers and Self Employed,"91 Mansfield Rd, Nottingham NG1 3FN - T: (0115) 9475046; Fax: 9509139 - Founded: 1942; Members: 2500",Commerce,image00301.jpg
18910,United Kingdom,National Association of Steel Stockholders (NASS),"Gateway House, High St, Birmingham B4 7SY - T: (0121) 6352821; Fax: 6486645; E-mail: enquiries@nass.org.uk; Internet: http://www.nass.org.uk - Founded: 1928; Members: 125 - Gen Secr: Gordon Polson",Steel,image00301.jpg
18911,United Kingdom,National Association of Teleworkers,"Midsomer Norton, Bath BA3 2HL - T: (01761) 413869; Fax: 419348 - Founded: 1992; Members: 1000 - Gen Secr: Andrew Lamb",Telecomm,image00301.jpg
18912,United Kingdom,National Association of the Launderette Industry (NALI),"146 Welling Way, Welling DA16 2RS - T: (020) 88569798; Fax: 88569394 - Founded: 1955; Members: 1000 - Gen Secr: G.W. Bricher",Laundr & Dry Clean,image00301.jpg
18913,United Kingdom,National Association of Tile Distributors / National Association of Tripedressers,"Ash Court, Hollingdean Ln, Brighton BN1 7BE - T: (01273) 540398; Fax: 559165 - Founded: 1917 - Gen Secr: R. Taubman",National Tile Association / Tripedressers,image00301.jpg
18914,United Kingdom,The National Bed Federation Ltd. (NBF),"251 Brompton Rd, London SW3 2EZ - T: (020) 75894888; Fax: 78237009 - Founded: 1912; Members: 135 - Gen Secr: Patrick Quigley",Mattr & Bedding,image00301.jpg
18915,United Kingdom,National Business Computer Dealers Association,"6 Wimpole St, London W1M 8AS - T: (020) 76377692; Fax: 74363137 - Founded: 1984; Members: 50 - Gen Secr: Louis Demetriou",Comput,image00301.jpg
18916,United Kingdom,National Caravan Council (NCC),"Catherine House, Victoria Rd, Aldershot GU11 1SS - T: (01252) 318251; Fax: 322596; E-mail: info@nationalcaravan.co.uk; Internet: http://www.martex.co.uk - Founded: 1939; Members: 800 - Gen Secr: Alan Bishop",Mob Homes,image00301.jpg
18917,United Kingdom,National Carpet Trades Union (NCTU),"22 Clare Rd, Halifax HX1 2HX - T: (01422) 360492; Fax: 321146 - Members: 755 - Gen Secr: K. Edmondson",Labour Unions,image00301.jpg
18918,United Kingdom,National Cavity Insulation Association (NCIA),"POB 12, Haslemere GU27 3AH - T: (01428) 654011; Fax: 651401; E-mail: theceed@compuserve.com; Internet: http://www.nationline.co.uk/ceed - Founded: 1975; Members: 86 - Gen Secr: Gillian Alder",Insul Mat,image00301.jpg
18919,United Kingdom,National Children's Wear Association (NCWA),"5 Portland Pl, London W1B 1PR - T: (020) 76315445 - Founded: 1941",Cloth,image00301.jpg
18920,United Kingdom,National Clayware Federation,"Aberdeen House, Herongate Rd, Chorleywood WD3 5BB - Founded: 1928; Members: 12",Constr Mat & Parts,image00301.jpg
